group,names,scores,logfoldchanges,pvals,pvals_adj
3,TAGLN,40.52497,,0.0,0.0
3,A2M,39.62504,,0.0,0.0
3,ACTA2,39.561962,,0.0,0.0
3,SPARCL1,38.88986,,0.0,0.0
3,ADIRF,38.38678,,0.0,0.0
3,IGFBP7,37.77047,,0.0,0.0
3,EBF1,37.06053,,1.21518165497946e-300,3.4719475856555997e-298
3,MYH11,36.07809,,5.003442257523611e-285,1.2508605643809028e-282
3,TPM2,35.306873,,4.6064476532570305e-273,1.023655034057118e-270
3,ADAMTS1,34.81874,,1.2660288303910063e-265,2.5320576607820127e-263
3,MCAM,33.57871,,3.432047245411052e-247,6.240085900747368e-245
3,SERPING1,32.465534,,3.2699759000100485e-231,5.449959833350081e-229
3,CRISPLD2,32.167202,,5.076825787303734e-227,7.810501211236514e-225
3,BGN,31.469172,,2.295128304909246e-217,3.278754721298923e-215
3,CRIP2,30.591953,,1.566024833440439e-205,2.0880331112539188e-203
3,MUSTN1,30.295765,,1.3034454614142235e-201,1.6293068267677794e-199
3,LHFP,29.898201,,2.076713244780337e-196,2.4431920526827494e-194
3,PLN,29.685291,,1.188942817853549e-193,1.3210475753928324e-191
3,LBH,29.203812,,1.7346874780729642e-187,1.825986819024173e-185
3,THBS1,29.051542,,1.4712692378752604e-185,1.4712692378752604e-183
3,PRKCDBP,28.940025,,3.7468824275771877e-184,3.568459454835416e-182
3,PTP4A3,28.782602,,3.541680271953281e-182,3.2197093381393466e-180
3,SELM,28.598124,,7.089645236106433e-180,6.164908900962116e-178
3,CSRP2,28.107735,,7.880135774624299e-174,6.566779812186916e-172
3,C1R,27.965593,,4.2606118843749265e-172,3.408489507499941e-170
3,NR4A1,27.846727,,1.1800846576946617e-170,9.077574289958937e-169
3,GADD45B,27.745031,,2.000399988166007e-169,1.481777769011857e-167
3,SPARC,26.511444,,7.153252550509523e-155,5.109466107506802e-153
3,FHL5,26.42725,,6.663892867932446e-154,4.595788184780997e-152
3,FRZB,26.112204,,2.6499011171943935e-150,1.7666007447962622e-148
3,VIM,26.055271,,1.1724963720474475e-149,7.328102325296546e-148
3,IFITM2,25.824036,,4.7635244212049795e-147,2.8869844976999873e-145
3,DBNDD2,24.94517,,2.409358744028603e-137,1.4172698494285898e-135
3,PPP1R14A,24.512272,,1.0929643740449352e-132,6.245510708828201e-131
3,CYR61,24.489223,,1.9241928195920557e-132,1.0689960108844755e-130
3,SMOC2,23.91652,,2.061988082235252e-126,1.1145881525595958e-124
3,FOS,23.875603,,5.491056311289482e-126,2.8159263134817856e-124
3,C10orf10,23.78245,,5.07431327748934e-125,2.53715663874467e-123
3,MTRNR2L2,23.442427,,1.57929963168362e-121,7.703900642359122e-120
3,ZBTB16,22.781034,,7.070049422255688e-115,3.366690201074137e-113
3,CRIP1,22.461775,,9.818744511914525e-112,4.566857912518384e-110
3,HSPB8,22.393242,,4.580316711062616e-111,2.0819621413920983e-109
3,MOCS1,22.28557,,5.100409862320307e-110,2.2668488276979142e-108
3,JUNB,22.204803,,3.0864716083495886e-109,1.3419441775432995e-107
3,CASQ2,22.078093,,5.132890259616678e-108,2.1842086211134796e-106
3,GPX3,21.004885,,5.91767138513752e-98,2.4153760755663345e-96
3,TIMP1,20.94497,,2.0853162064123684e-97,8.341264825649472e-96
3,MGP,20.911413,,4.215528040553369e-97,1.6531482511973997e-95
3,LGALS1,20.88018,,8.108424899982022e-97,3.118624961531547e-95
3,RGS5,20.867832,,1.049875382995676e-96,3.96179389809689e-95
3,CRYAB,20.8566,,1.327803863153427e-96,4.917792085753433e-95
3,IER2,20.825901,,2.5214163909576955e-96,9.168786876209802e-95
3,ESAM,20.822905,,2.6840739483651e-96,9.585978387018214e-95
3,PKIG,20.787497,,5.616515569583086e-96,1.970707217397574e-94
3,PPP1R15A,20.728102,,1.9326325019493727e-95,6.664250006721975e-94
3,NNMT,20.63661,,1.2878215445020116e-94,4.365496761023768e-93
3,CNN1,20.604616,,2.4948895839912145e-94,8.31629861330405e-93
3,GEM,20.09472,,8.207488728356716e-90,2.647577009147328e-88
3,PCOLCE,19.943073,,1.7215590386150696e-88,5.465266789254189e-87
3,GUCY1B3,19.886673,,5.308150877855768e-88,1.6587971493299276e-86
3,S100A4,19.557095,,3.5895418935973454e-85,1.1044744287991831e-83
3,TOB1,19.298817,,5.4954255493650215e-83,1.665280469504552e-81
3,PDK4,19.079435,,3.7428178826587397e-81,1.11725906945037e-79
3,COL1A1,18.903128,,1.0748583152763109e-79,3.161347986106797e-78
3,SEPT4,18.821436,,5.040073173712278e-79,1.4400209067749363e-77
3,GJA4,18.467781,,3.751901279953314e-76,1.0568735999868492e-74
3,BTG2,18.411648,,1.0594885314438648e-75,2.9430236984551803e-74
3,FN1,18.409275,,1.1069486222307866e-75,3.0327359513172235e-74
3,FHL1,18.387255,,1.6618204821135212e-75,4.491406708414922e-74
3,RGS16,18.09839,,3.2811654821511365e-73,8.634646005660886e-72
3,ACTG2,18.069315,,5.559987112852242e-73,1.4441524968447382e-71
3,ZFP36,17.985933,,2.511238217425713e-72,6.439072352373623e-71
3,C1S,17.601744,,2.3885188445062875e-69,6.046883150648829e-68
3,SUSD2,17.57904,,3.565623534464819e-69,8.914058836162048e-68
3,MT2A,17.467726,,2.523575630214745e-68,6.231050938801839e-67
3,EFHD1,17.384928,,1.0732268205234655e-67,2.6176263915206474e-66
3,RCAN2,17.309135,,4.0139547899619105e-67,9.672180216775687e-66
3,COL1A2,17.002096,,7.923448149011467e-65,1.8865352735741585e-63
3,RASL12,16.883434,,5.957651709416168e-64,1.401800402215569e-62
3,COL3A1,16.264826,,1.7536695006882987e-59,4.03142413951333e-58
3,TUBA1A,16.237463,,2.740252742595845e-59,6.227847142263284e-58
3,CXCL12,16.234646,,2.8690091117035747e-59,6.447211486974326e-58
3,KCNMB1,15.911806,,5.24776355083958e-57,1.1533546265581496e-55
3,ISLR,15.659123,,2.8783639387137435e-55,6.257312910247269e-54
3,PDE1A,14.902777,,3.1616058930616044e-50,6.452256924615519e-49
3,CCL2,14.653065,,1.2877415810260194e-48,2.6014981434869076e-47
3,IFITM1,14.640005,,1.5605629089011978e-48,3.1211258178023953e-47
3,DCN,14.342003,,1.1955536086106465e-46,2.321463317690576e-45
3,SGCA,14.160898,,1.599358121702245e-45,3.0463964222899905e-44
3,ANXA6,14.001826,,1.519150729503654e-44,2.8395340738386056e-43
3,MFAP4,13.985912,,1.900253000934146e-44,3.5189870387669367e-43
3,FAM13C,13.982321,,1.9986399205406513e-44,3.667229212001195e-43
3,GGT5,13.856436,,1.1630732229300328e-43,2.1146785871455143e-42
3,DUSP1,13.687744,,1.201826758842188e-42,2.1654536195354737e-41
3,CCDC107,13.637868,,2.3843069109975606e-42,4.182994580697475e-41
3,RERGL,13.609655,,3.5089587393398965e-42,6.102536937982428e-41
3,RERG,12.922945,,3.3410268544739066e-38,5.4325639910144825e-37
3,ASPN,12.527004,,5.31318483116523e-36,8.433626716135285e-35
3,NR4A2,12.316267,,7.404351308575506e-35,1.1218714103902281e-33
3,RARRES2,12.281912,,1.1328962670765923e-34,1.6908899508605854e-33
3,RASD1,12.082938,,1.2998997075834203e-33,1.8976638066911244e-32
3,CSRNP1,12.081099,,1.3293247102272116e-33,1.9265575510539297e-32
3,ITIH3,11.987538,,4.12996680732143e-33,5.942398283915727e-32
3,SELENBP1,11.926811,,8.579787408603047e-33,1.225683915514721e-31
3,SERTAD1,11.815839,,3.233062204168835e-32,4.553608738265965e-31
3,COX4I2,11.789035,,4.446069008023613e-32,6.218278332900158e-31
3,IL6,11.771445,,5.47782248171942e-32,7.555617216164717e-31
3,DES,11.63042,,2.8867417189600646e-31,3.9544407109041985e-30
3,SERPINI1,11.5328245,,9.013728619305141e-31,1.2263576352796111e-29
3,CTGF,11.499281,,1.3301824283142427e-30,1.797543822046274e-29
3,INPP4B,11.465078,,1.9758026668523515e-30,2.652084116580338e-29
3,MALAT1,11.22359,,3.1232915868031937e-29,4.0300536603912177e-28
3,MT1A,10.849084,,2.0143309719901473e-27,2.5497860404938572e-26
3,SERPINF1,10.54711,,5.238402434656979e-26,6.467163499576517e-25
3,FMOD,10.31109,,6.278483109263806e-25,7.430157525755982e-24
3,OR51E1,10.247533,,1.2140279215290245e-24,1.4199156976947654e-23
3,PMP22,10.176335,,2.5290789521722977e-24,2.923790696152946e-23
3,RPS12,10.066835,,7.742966977386771e-24,8.749115228685617e-23
3,PTGIR,9.655538,,4.657095083261295e-22,5.0897214024713615e-21
3,TSPYL2,9.491097,,2.2861449597130265e-21,2.4582203867882005e-20
3,SYTL2,9.156011,,5.385118980487597e-20,5.580434176671085e-19
3,HSPB2,9.115983,,7.796060212870488e-20,7.99595919268768e-19
3,CALHM2,8.767393,,1.8285092123549256e-18,1.8014869087240644e-17
3,C2orf40,8.733165,,2.4764430484060224e-18,2.404313639229148e-17
3,ARID5A,8.652322,,5.046226120603808e-18,4.8755807928539214e-17
3,RRAD,8.447244,,2.982602007811842e-17,2.8005652655510255e-16
3,FOXS1,8.431304,,3.418352812067444e-17,3.1798630809929713e-16
3,AGT,8.305952,,9.902188859737161e-17,9.001989872488327e-16
3,HGF,8.297564,,1.0626826073569695e-16,9.617037170651307e-16
3,FAM162B,8.188635,,2.642060619943659e-16,2.3695610941198738e-15
3,TRPV2,8.160739,,3.3297986838665793e-16,2.9467244989969727e-15
3,FGF7,8.120965,,4.624910444709549e-16,4.056938986587324e-15
3,AQP1,8.112335,,4.965615057104846e-16,4.317926136612909e-15
3,UBB,8.087765,,6.076958964249059e-16,5.216273789054986e-15
3,GRK5,7.9845595,,1.4102468253907531e-15,1.1858130939805672e-14
3,CLU,7.847012,,4.260657244213179e-15,3.521204334060478e-14
3,RASSF4,7.8327727,,4.77226741157572e-15,3.9277921082927734e-14
3,GPAT2,7.796133,,6.383306255926489e-15,5.2322182425626963e-14
3,TRPC6,7.566561,,3.832329383144378e-14,3.0413656796316377e-13
3,GPR20,7.566054,,3.8473275847340214e-14,3.0413656796316377e-13
3,VCAM1,7.524579,,5.2890520831296444e-14,4.1482761436310937e-13
3,RAMP1,7.469461,,8.052405615221047e-14,6.218073834147526e-13
3,RNASE4,7.116987,,1.1031160044287377e-12,8.051941638165968e-12
3,WFDC1,7.075792,,1.4859800518901767e-12,1.0767971390508526e-11
3,FMO2,7.059052,,1.6764245887935666e-12,1.2104148655549217e-11
3,MEOX2,6.9131155,,4.7412375019674845e-12,3.37454626474554e-11
3,MXRA8,6.8973403,,5.298516947612473e-12,3.7445349453091684e-11
3,FABP4,6.855878,,7.087583914368138e-12,4.939082867155497e-11
3,DNAJA1,6.723864,,1.769678014912154e-11,1.203862595178336e-10
3,ANGPTL4,6.67914,,2.4034854353969484e-11,1.6239766455384788e-10
3,HIGD1B,6.5643225,,5.2269996782219703e-11,3.4275407726045707e-10
3,HSPA1B,6.517606,,7.143833779062142e-11,4.669172404615779e-10
3,GBP2,6.4992547,,8.071901888264572e-11,5.258568005384085e-10
3,APBB1,6.3120337,,2.7539264311784555e-10,1.7596974001140292e-09
3,GNG11,6.3028197,,2.922789432106949e-10,1.8616493198133433e-09
3,NFIL3,6.1875324,,6.111324403179148e-10,3.867926837455157e-09
3,RPL21P28,6.160018,,7.273670770284403e-10,4.5746357045813854e-09
3,KCNJ8,6.0947595,,1.0960201215569572e-09,6.786502300662274e-09
3,GLT8D2,6.0516095,,1.4340579647786852e-09,8.824972090945754e-09
3,FKBP5,5.9735584,,2.3213363984347173e-09,1.4197776137215396e-08
3,DNAJB1,5.9555874,,2.591390209631252e-09,1.575313197344226e-08
3,F10,5.894111,,3.767032022283188e-09,2.2624816950649776e-08
3,ID2,5.744101,,9.241063293671595e-09,5.48431056004249e-08
3,SLC2A3,5.5682006,,2.5738349632262788e-08,1.492078239551466e-07
3,CCL8,5.427264,,5.722431290408321e-08,3.2330120284792774e-07
3,CMAHP,5.278409,,1.3031033565822563e-07,7.15990855264976e-07
3,SYT11,5.261327,,1.4301970653175501e-07,7.793989456771391e-07
3,DUSP26,5.0596375,,4.200540192627806e-07,2.2225080384274108e-06
3,CXCL2,5.0572515,,4.253417635129668e-07,2.244547564712226e-06
3,GLRX,5.0018163,,5.679267039266511e-07,2.9734382404536704e-06
3,TMEM204,4.908333,,9.185389629374279e-07,4.698409017582752e-06
3,ACTC1,4.8795743,,1.0631497884747298e-06,5.383036903669517e-06
3,RCSD1,4.869282,,1.1200454205216754e-06,5.642546199101639e-06
3,CSF1,4.7366967,,2.172299938007019e-06,1.06224935843864e-05
3,RASGRP2,4.7035723,,2.556482569195558e-06,1.2440304472971086e-05
3,C1orf54,4.6413345,,3.461658617504362e-06,1.660267922064442e-05
3,TIMP4,4.41274,,1.020704061800388e-05,4.7254817675943886e-05
3,PPAP2A,4.3695393,,1.2450890098047718e-05,5.6983478709600544e-05
3,B3GNT2,4.323597,,1.535055243192646e-05,6.977523832693845e-05
3,HRC,4.214123,,2.507510966998236e-05,0.00011070688596018702
3,ADRA2B,4.036141,,5.433762068113863e-05,0.0002312239177920793
3,DDIT3,3.9686742,,7.227361505745929e-05,0.00030051399192290766
3,BRE-AS1,3.9191403,,8.886536524803552e-05,0.00036645511442488874
3,DDIT4,3.8388429,,0.00012361547616487035,0.0004974465841644682
3,NTF3,3.7807171,,0.00015637728982126586,0.0006242606380090453
3,DDIT4L,3.7596242,,0.0001701687308664333,0.0006779630711810092
3,IRF8,3.7560961,,0.00017258443561877178,0.000686220419955355
3,TCEAL7,3.6983004,,0.00021704805157569262,0.0008578974370580736
3,FAIM3,3.693173,,0.00022147324459290162,0.0008736617143704206
3,CHN1,3.6521423,,0.0002600617447121125,0.001011913403549076
3,VTRNA2-1,3.6413927,,0.00027116705054389513,0.0010530759244423112
3,EIF4A3,3.6014915,,0.0003163966933534445,0.0012169103590517097
3,SOD2,3.591567,,0.0003286956202529277,0.0012617874098001063
3,ITM2C,3.410641,,0.0006481039696644374,0.002413795045305167
3,ZNF331,3.3780243,,0.0007300860134195976,0.0027000207761945154
3,LMCD1,3.306065,,0.0009461609037857557,0.0034594548584488322
3,VAMP5,3.275403,,0.001055112939780073,0.003829811033684475
3,RASA3,3.2568994,,0.0011263637861914785,0.0040516682956528
3,SLFN11,3.2459848,,0.0011704506491573327,0.00418765885208348
3,TSPAN8,3.1466632,,0.0016514501357346681,0.0057743011738974415
3,EGFL6,3.0672543,,0.0021603499566585,0.007398458755679795
3,H2AFZ,3.0459456,,0.0023194971455939217,0.007889446073448714
3,ANGPT4,3.0251575,,0.0024850370379063337,0.00839539539833221
3,CDKN2C,2.9932263,,0.0027604494306273848,0.00924773678602139
3,GPR21,2.9838095,,0.002846840016160771,0.009521204067427328
3,ZNF34,2.9456596,,0.0032226682483013666,0.010671086914905188
3,ST6GALNAC6,2.940837,,0.003273267825373233,0.010802864110142684
3,RPL21,2.841579,,0.004489074979508672,0.014411155632451596
3,PIP4K2A,2.7492754,,0.005972715449475265,0.01887113886090131
3,LOC100128252,2.6741562,,0.007491755797332975,0.02330250636806524
3,PBXIP1,2.6448522,,0.008172662798396318,0.025341590072546723
3,GJA5,2.6045954,,0.00919827746214513,0.02825891693439364
3,TCEAL2,2.3816867,,0.01723354845423396,0.05068690721833517
3,FAM107B,2.3747447,,0.01756109261206543,0.051423404427717215
3,GFPT2,2.3470144,,0.01892452602477136,0.05501315704875395
3,CCL19,2.3378005,,0.019397598861001536,0.05630652789840795
3,FMO3,2.3364298,,0.019468849061915407,0.05634978020814879
3,COLQ,2.3144233,,0.020644515561776752,0.05949428115785808
3,DRD1,2.3032804,,0.02126307321143226,0.0611340373838038
3,CCL5,2.3025315,,0.021305212028255624,0.0611340373838038
3,TESC,2.285208,,0.02230063064927592,0.06380724077046043
3,KCNK17,2.258785,,0.023896766749139927,0.0678885419009657
3,PRMT10,2.2522616,,0.024305743229513503,0.06875740658985433
3,KRT19P2,2.2183762,,0.02652920262287189,0.0745202320867188
3,PODN,2.1978924,,0.027956774060689853,0.07798263336315162
3,SLC43A1,2.1938312,,0.028247545882338385,0.07868397181709857
3,CKMT2,2.1280525,,0.033332724747147366,0.09157341963502023
3,IL17B,2.1045358,,0.035331741434255666,0.09640311441816007
3,SNURF,2.0908165,,0.03654451558406208,0.09944085873214173
3,ACTN2,1.9987162,,0.045639062564305784,0.12202957904894594
3,C5orf56,1.9903274,,0.04655488611288407,0.12414636296769084
3,GADD45G,1.9526979,,0.050855406827359076,0.13489497832190736
3,RDH5,1.8777435,,0.06041626731832642,0.15878125445026656
3,IFFO1,1.8433503,,0.06527789075743463,0.1702161427834019
3,SH3KBP1,1.7902502,,0.0734137086708066,0.18872418681441283
3,TNFRSF11B,1.7109426,,0.0870917011603033,0.22020657689077952
3,RPS4Y1,1.6996474,,0.08919725911160321,0.22467823453804334
3,CAMK1,1.6878573,,0.09143862509766641,0.2297452891901166
3,HOPX,1.604882,,0.10851976560899379,0.26761964391860366
3,SNRPN,1.5672653,,0.11705270607466232,0.2861924353903724
3,ZNF844,1.56625,,0.11729011445579257,0.2864227459237914
3,RASSF1,1.5546502,,0.12002941036730866,0.29275465943246015
3,TPSG1,1.4816502,,0.13843339107322591,0.3335744363210263
3,POPDC2,1.4590725,,0.14454514984639202,0.3449764912801719
3,N4BP2L1,1.4218237,,0.15507742045254194,0.3667439861256775
3,TRPC3,1.4216334,,0.15513270613116156,0.3667439861256775
3,MYOZ1,1.3483288,,0.17755263618997497,0.4129131074185464
3,TMEM74B,1.3079834,,0.19087892766043535,0.4382983413557643
3,ENPP2,1.2420652,,0.21421250972337635,0.4819179071392044
3,GPRIN3,1.2018594,,0.22941801481503177,0.5138141429228035
3,PTGDR,1.1872137,,0.23514333787202213,0.5248735220357637
3,PGAM2,1.1715528,,0.24137667787797745,0.535327628966661
3,PGM5-AS1,1.1714131,,0.24143276066396413,0.535327628966661
3,RGN,1.1564755,,0.2474866969601328,0.5463282493601166
3,ZFP82,1.1428579,,0.2530976127862292,0.5556051351391624
3,FAM71A,1.142236,,0.2533559416234581,0.5556051351391624
3,MAGEH1,1.1292402,,0.25879653343480036,0.56561906691069
3,C9orf106,1.128631,,0.259053532645096,0.56561906691069
3,STAT5A,1.0599587,,0.2891633665717366,0.617211027901252
3,SNORA44,1.0481305,,0.29457847498920353,0.6241069385364482
3,AK5,1.0456811,,0.29570828422739315,0.6258376385764934
3,CCL21,1.0427368,,0.29707023183987946,0.6280554584352631
3,PHYH,1.0076201,,0.31363686584560246,0.6582095820474344
3,CH25H,0.996896,,0.31881497784362545,0.6655845048927462
3,KLHL38,0.9724527,,0.3308253726210154,0.6863596942344719
3,DDX3Y,0.93083817,,0.35193727374679296,0.7189729800751644
3,NAP1L3,0.9282365,,0.353284913323042,0.7209896190266164
3,RASGEF1B,0.92069787,,0.3572081761884375,0.7275115604652495
3,C10orf107,0.8759232,,0.38107176557758826,0.7636708729009785
3,RPPH1,0.8593485,,0.39014827750631564,0.7764144825996332
3,SERP2,0.8525587,,0.3939040817712034,0.7815007141633838
3,P2RY14,0.80400205,,0.4213957947078264,0.8214342976760748
3,RGS4,0.79599386,,0.42603559358238874,0.8257218559194915
3,IP6K3,0.79593045,,0.42607247765445766,0.8257218559194915
3,COQ10A,0.7910316,,0.42892554713686926,0.8304463642533771
3,SNHG1,0.7460666,,0.45562719420304143,0.8640805015200792
3,HVCN1,0.7429953,,0.4574845221635997,0.8640805015200792
3,LAMP5,0.7279689,,0.4666326296449723,0.8722105227008828
3,GAB3,0.72249895,,0.46998775743473387,0.8768428310349512
3,TCF21,0.7114449,,0.4768085768116731,0.8829788459475427
3,ITIH1,0.7090082,,0.4783193912348488,0.8849572455778887
3,FAS,0.70672375,,0.47973815244529217,0.8859430331399671
3,ZNF540,0.667914,,0.5041884928495932,0.9166754929742298
3,RSPH9,0.6665053,,0.5050881966288007,0.9166754929742298
3,ISG15,0.65001935,,0.5156797141638481,0.9266481835828357
3,BEX1,0.62934536,,0.5291229869381525,0.9448773104175552
3,ZNF154,0.5935434,,0.5528175507748256,0.9741278427750232
3,ACTA1,0.59207124,-1.5998453,0.5538029034763634,0.9749848700136998
3,MIR4426,0.58983755,,0.5552995617502945,0.9759219011428727
3,TXNIP,0.5801668,,0.561802113615846,0.983353781001658
3,GLIPR2,0.5610539,,0.5747608287942267,0.9981190368106008
3,ARRDC2,0.55242383,,0.5806580194744491,0.9990413579616725
3,TNNC2,0.53688973,,0.5913437726408249,0.9990413579616725
3,NMRK2,0.52526456,,0.5993992746022079,0.9990413579616725
3,CYSLTR2,0.52167296,,0.60189805111283,0.9990413579616725
3,RAB30,0.51951545,,0.6034013374711961,0.9990413579616725
3,MIR568,0.51429933,,0.6070427083899026,0.9990413579616725
3,PTGDR2,0.5081695,,0.6113344802296198,0.9990413579616725
3,TKTL1,0.5056059,,0.6131333605366394,0.9990413579616725
3,ZIK1,0.5018366,,0.6157824835581639,0.9990413579616725
3,ULK4P3,0.4937015,,0.6215170082229088,0.9990413579616725
3,FAM65B,0.49249583,,0.6223688693068288,0.9990413579616725
3,FLJ43663,0.46581885,,0.6413451594455815,0.9990413579616725
3,SNORA64,0.45396525,,0.6498538320936209,0.9990413579616725
3,CXXC5,0.43835506,,0.6611289276758658,0.9990413579616725
3,OLFML3,0.4356645,,0.6630801611933257,0.9990413579616725
3,ZNF442,0.41723683,,0.6765051796898338,0.9990413579616725
3,SNORA10,0.3942784,,0.693375501991951,0.9990413579616725
3,MDS2,0.39339003,,0.6940314373771415,0.9990413579616725
3,C3orf18,0.39279354,,0.6944719798155844,0.9990413579616725
3,ZNF565,0.38049573,,0.7035774623018997,0.9990413579616725
3,LBP,0.35301924,,0.72407402868583,0.9990413579616725
3,RNU12,0.34558216,,0.7296567523344828,0.9990413579616725
3,HIST2H3D,0.34385616,,0.7309544655028958,0.9990413579616725
3,PDGFRL,0.3342362,,0.7382013257384004,0.9990413579616725
3,GAS5-AS1,0.3336397,,0.7386514438750074,0.9990413579616725
3,LY6G5B,0.31436175,,0.7532463109192289,0.9990413579616725
3,SH2D3C,0.31376526,,0.7536993368720766,0.9990413579616725
3,SYCE1,0.28435966,,0.7761347583833226,0.9990413579616725
3,FCGR2A,0.27621192,,0.7823853128854803,0.9990413579616725
3,ZNF418,0.26995513,,0.7871947730603184,0.9990413579616725
3,LOC158572,0.26966324,,0.7874193493527186,0.9990413579616725
3,C17orf47,0.26872408,,0.7881420190107344,0.9990413579616725
3,ZNF157,0.2652594,,0.7908096572506782,0.9990413579616725
3,HIST1H3A,0.26032248,,0.7946150277140601,0.9990413579616725
3,ABCD2,0.25419262,,0.7993467485721268,0.9990413579616725
3,MIR191,0.25051215,,0.8021912961068355,0.9990413579616725
3,HUS1B,0.24458537,,0.8067774978544279,0.9990413579616725
3,MIR5002,0.24341777,,0.807681778632791,0.9990413579616725
3,MIR29C,0.23087883,,0.8174089325133072,0.9990413579616725
3,LINC00565,0.22908938,,0.818799452693181,0.9990413579616725
3,IL24,0.22222342,,0.8241399645283313,0.9990413579616725
3,IBSP,0.2187714,,0.8268281234061173,0.9990413579616725
3,MIR3911,0.21653774,,0.8285686044330487,0.9990413579616725
3,SNORD50B,0.21288267,,0.8314184767702824,0.9990413579616725
3,TNNC1,0.20953219,,0.834032809394115,0.9990413579616725
